id,easting,northing,elevation,site,year,percAlong,distAlong
24634,299108.8617,4151681.907,2035.096484,MCC,2024,0.409345794,495.5897218
24635,299108.8617,4151681.907,2035.096484,MCC,2024,0.409657321,495.3284726
24636,299109.3449,4151681.819,2035.093123,MCC,2024,0.409968847,495.0672234
24637,299109.8314,4151681.738,2035.110734,MCC,2024,0.410280374,494.8059742
24638,299110.3179,4151681.657,2035.081946,MCC,2024,0.4105919,494.544725
24639,299110.3179,4151681.657,2035.081946,MCC,2024,0.410903427,494.2834758
24640,299110.4666,4151681.607,2035.082535,MCC,2024,0.411214953,494.0222266
24641,299110.881,4151681.418,2035.090854,MCC,2024,0.41152648,493.7609774
24642,299111.2797,4151681.227,2035.109349,MCC,2024,0.411838006,493.4997282
24643,299111.2797,4151681.227,2035.109349,MCC,2024,0.412149533,493.238479
24644,299111.4951,4151681.104,2035.109701,MCC,2024,0.412461059,492.9772298
24645,299111.872,4151680.889,2035.066173,MCC,2024,0.412772586,492.7159806
24646,299111.872,4151680.889,2035.066173,MCC,2024,0.413084112,492.4547314
24647,299112.1388,4151680.683,2035.061608,MCC,2024,0.413395639,492.1934822
24648,299112.382,4151680.375,2035.084411,MCC,2024,0.413707165,491.932233
24649,299112.6252,4151680.067,2035.086224,MCC,2024,0.414018692,491.6709838
24650,299112.8429,4151679.861,2035.056336,MCC,2024,0.414330218,491.4097346
24651,299112.8429,4151679.861,2035.056336,MCC,2024,0.414641745,491.1484855
24652,299113.1932,4151680.09,2035.039797,MCC,2024,0.414953271,490.8872363
24653,299113.4677,4151680.318,2035.016882,MCC,2024,0.415264798,490.6259871
24654,299113.4677,4151680.318,2035.016882,MCC,2024,0.415576324,490.3647379
24655,299113.5946,4151680.783,2035.003833,MCC,2024,0.41588785,490.1034887
24656,299113.6292,4151680.91,2035.00011,MCC,2024,0.416199377,489.8422395
24657,299113.6292,4151680.91,2035.00011,MCC,2024,0.416510903,489.5809903
24658,299113.814,4151681.367,2034.996762,MCC,2024,0.41682243,489.3197411
24659,299113.9723,4151681.697,2035.006377,MCC,2024,0.417133956,489.0584919
24660,299113.9723,4151681.697,2035.006377,MCC,2024,0.417445483,488.7972427
24661,299114.2808,4151681.938,2034.987971,MCC,2024,0.417757009,488.5359935
24662,299114.5234,4151682.128,2034.972286,MCC,2024,0.418068536,488.2747443
24663,299114.5234,4151682.128,2034.972286,MCC,2024,0.418380062,488.0134951
24664,299114.8809,4151682.261,2034.956432,MCC,2024,0.418691589,487.7522459
24665,299115.1527,4151682.435,2034.968037,MCC,2024,0.419003115,487.4909967
24666,299115.1527,4151682.435,2034.968037,MCC,2024,0.419314642,487.2297475
24667,299115.3338,4151682.857,2034.966735,MCC,2024,0.419626168,486.9684983
24668,299115.3338,4151682.857,2034.966735,MCC,2024,0.419937695,486.7072491
24669,299115.6158,4151683.112,2035.044115,MCC,2024,0.420249221,486.446
24670,299115.8643,4151683.334,2035.085926,MCC,2024,0.420560748,486.1847508
24671,299115.8643,4151683.334,2035.085926,MCC,2024,0.420872274,485.9235016
24672,299116.1323,4151683.737,2035.087174,MCC,2024,0.421183801,485.6622524
24673,299116.2013,4151683.909,2035.090352,MCC,2024,0.421495327,485.4010032
24674,299116.3971,4151684.312,2035.13968,MCC,2024,0.421806854,485.139754
24675,299116.3971,4151684.312,2035.13968,MCC,2024,0.42211838,484.8785048
24676,299116.5941,4151684.556,2035.139736,MCC,2024,0.422429907,484.6172556
24677,299116.8385,4151684.859,2035.067966,MCC,2024,0.422741433,484.3560064
24678,299116.8385,4151684.859,2035.067966,MCC,2024,0.42305296,484.0947572
24679,299117.0629,4151685.256,2035.142557,MCC,2024,0.423364486,483.833508
24680,299117.144,4151685.441,2035.167512,MCC,2024,0.423676012,483.5722588
24681,299117.2788,4151685.866,2035.160741,MCC,2024,0.423987539,483.3110096
24682,299117.2788,4151685.866,2035.160741,MCC,2024,0.424299065,483.0497604
24683,299117.2788,4151685.866,2035.160741,MCC,2024,0.424610592,482.7885112
24684,299117.4408,4151686.315,2035.073445,MCC,2024,0.424922118,482.527262
24685,299117.6086,4151686.75,2035.049439,MCC,2024,0.425233645,482.2660128
24686,299117.6733,4151686.918,2035.036374,MCC,2024,0.425545171,482.0047637
24687,299117.8411,4151687.353,2035.038086,MCC,2024,0.425856698,481.7435145
24688,299118.0089,4151687.789,2035.049499,MCC,2024,0.426168224,481.4822653
24689,299118.0089,4151687.789,2035.049499,MCC,2024,0.426479751,481.2210161
24690,299118.1187,4151688.326,2035.045871,MCC,2024,0.426791277,480.9597669
24691,299118.1228,4151688.371,2035.04495,MCC,2024,0.427102804,480.6985177
24692,299118.1228,4151688.371,2035.04495,MCC,2024,0.42741433,480.4372685
24693,299118.2878,4151688.878,2035.034653,MCC,2024,0.427725857,480.1760193
24694,299118.4734,4151689.295,2035.014673,MCC,2024,0.428037383,479.9147701
24695,299118.5559,4151689.481,2035.015427,MCC,2024,0.42834891,479.6535209
24696,299118.7414,4151689.898,2035.036699,MCC,2024,0.428660436,479.3922717
24697,299118.927,4151690.316,2035.018952,MCC,2024,0.428971963,479.1310225
24698,299118.927,4151690.316,2035.018952,MCC,2024,0.429283489,478.8697733
24699,299119.1462,4151690.548,2035.039107,MCC,2024,0.429595016,478.6085241
24700,299119.396,4151690.805,2035.075625,MCC,2024,0.429906542,478.3472749
24701,299119.6383,4151691.055,2035.096789,MCC,2024,0.430218069,478.0860257
24702,299119.8353,4151691.358,2035.047614,MCC,2024,0.430529595,477.8247765
24703,299119.8353,4151691.358,2035.047614,MCC,2024,0.430841121,477.5635273
24704,299120.0394,4151691.752,2035.071852,MCC,2024,0.431152648,477.3022782
24705,299120.0394,4151691.752,2035.071852,MCC,2024,0.431464174,477.041029
24706,299120.12,4151691.93,2035.101168,MCC,2024,0.431775701,476.7797798
24707,299120.2746,4151692.376,2035.187492,MCC,2024,0.432087227,476.5185306
24708,299120.2746,4151692.376,2035.187492,MCC,2024,0.432398754,476.2572814
24709,299120.2343,4151692.818,2035.071393,MCC,2024,0.43271028,475.9960322
24710,299120.1049,4151693.282,2035.097922,MCC,2024,0.433021807,475.734783
24711,299120.0687,4151693.411,2035.098175,MCC,2024,0.433333333,475.4735338
24712,299120.0687,4151693.411,2035.098175,MCC,2024,0.43364486,475.2122846
24713,299120.0591,4151693.606,2035.085395,MCC,2024,0.433956386,474.9510354
24714,299120.3473,4151693.853,2035.065447,MCC,2024,0.434267913,474.6897862
24715,299120.3473,4151693.853,2035.065447,MCC,2024,0.434579439,474.428537
24716,299120.7533,4151694.054,2035.005591,MCC,2024,0.434890966,474.1672878
24717,299120.7533,4151694.054,2035.005591,MCC,2024,0.435202492,473.9060386
24718,299120.9301,4151694.318,2034.969217,MCC,2024,0.435514019,473.6447894
24719,299120.9301,4151694.318,2034.969217,MCC,2024,0.435825545,473.3835402
24720,299121.0541,4151694.838,2034.9934,MCC,2024,0.436137072,473.122291
24721,299121.0834,4151695.336,2035.002828,MCC,2024,0.436448598,472.8610418
24722,299121.0834,4151695.336,2035.002828,MCC,2024,0.436760125,472.5997927
24723,299121.1138,4151695.834,2035.001392,MCC,2024,0.437071651,472.3385435
24724,299121.1157,4151695.864,2035.003089,MCC,2024,0.437383178,472.0772943
24725,299121.1463,4151696.363,2035.079515,MCC,2024,0.437694704,471.8160451
24726,299121.177,4151696.861,2034.96563,MCC,2024,0.438006231,471.5547959
24727,299121.177,4151696.861,2034.96563,MCC,2024,0.438317757,471.2935467
24728,299121.2139,4151697.361,2034.969949,MCC,2024,0.438629283,471.0322975
24729,299121.2542,4151697.858,2034.985633,MCC,2024,0.43894081,470.7710483
24730,299121.2945,4151698.355,2035.026369,MCC,2024,0.439252336,470.5097991
24731,299121.3347,4151698.851,2035.015145,MCC,2024,0.439563863,470.2485499
24732,299121.3347,4151698.851,2035.015145,MCC,2024,0.439875389,469.9873007
24733,299121.8017,4151699.075,2035.058979,MCC,2024,0.440186916,469.7260515
24734,299121.8017,4151699.075,2035.058979,MCC,2024,0.440498442,469.4648023
24735,299121.9042,4151699.097,2035.047749,MCC,2024,0.440809969,469.2035531
24736,299122.3822,4151699.2,2034.981788,MCC,2024,0.441121495,468.9423039
24737,299122.857,4151699.291,2034.93031,MCC,2024,0.441433022,468.6810547
24738,299122.857,4151699.291,2034.93031,MCC,2024,0.441744548,468.4198055
24739,299123.35,4151699.35,2034.927614,MCC,2024,0.442056075,468.1585563
24740,299123.8072,4151699.413,2034.910955,MCC,2024,0.442367601,467.8973072
24741,299123.8072,4151699.413,2034.910955,MCC,2024,0.442679128,467.636058
24742,299124.0399,4151699.572,2034.917026,MCC,2024,0.442990654,467.3748088
24743,299124.3792,4151699.798,2034.91869,MCC,2024,0.443302181,467.1135596
24744,299124.3792,4151699.798,2034.91869,MCC,2024,0.443613707,466.8523104
24745,299124.7599,4151700.011,2034.945327,MCC,2024,0.443925234,466.5910612
24746,299124.9577,4151700.122,2034.952726,MCC,2024,0.44423676,466.329812
24747,299124.9577,4151700.122,2034.952726,MCC,2024,0.444548287,466.0685628
24748,299125.3123,4151700.073,2034.961199,MCC,2024,0.444859813,465.8073136
24749,299125.3792,4151700.064,2034.960466,MCC,2024,0.44517134,465.5460644
24750,299125.3792,4151700.064,2034.960466,MCC,2024,0.445482866,465.2848152
24751,299125.8718,4151699.99,2034.935281,MCC,2024,0.445794393,465.023566
24752,299126.308,4151699.929,2034.951439,MCC,2024,0.446105919,464.7623168
24753,299126.308,4151699.929,2034.951439,MCC,2024,0.446417445,464.5010676
24754,299126.6985,4151700.136,2034.9714,MCC,2024,0.446728972,464.2398184
24755,299126.8902,4151700.307,2034.960734,MCC,2024,0.447040498,463.9785692
24756,299126.8902,4151700.307,2034.960734,MCC,2024,0.447352025,463.71732
24757,299126.8902,4151700.307,2034.960734,MCC,2024,0.447663551,463.4560708
24758,299127.0903,4151700.494,2034.94617,MCC,2024,0.447975078,463.1948217
24759,299127.3019,4151700.977,2034.911333,MCC,2024,0.448286604,462.9335725
24760,299127.3019,4151700.977,2034.911333,MCC,2024,0.448598131,462.6723233
24761,299127.739,4151701.143,2034.926286,MCC,2024,0.448909657,462.4110741
24762,299127.8776,4151701.191,2034.933076,MCC,2024,0.449221184,462.1498249
24763,299127.8776,4151701.191,2034.933076,MCC,2024,0.44953271,461.8885757
24764,299128.3629,4151701.276,2034.976089,MCC,2024,0.449844237,461.6273265
24765,299128.3629,4151701.276,2034.976089,MCC,2024,0.450155763,461.3660773
24766,299128.791,4151701.468,2034.950871,MCC,2024,0.45046729,461.1048281
24767,299128.791,4151701.468,2034.950871,MCC,2024,0.450778816,460.8435789
24768,299129.0304,4151701.711,2034.958263,MCC,2024,0.451090343,460.5823297
24769,299129.2173,4151701.953,2034.958262,MCC,2024,0.451401869,460.3210805
24770,299129.2173,4151701.953,2034.958262,MCC,2024,0.451713396,460.0598313
24771,299129.4727,4151702.193,2034.94016,MCC,2024,0.452024922,459.7985821
24772,299129.7828,4151702.436,2034.914592,MCC,2024,0.452336449,459.5373329
24773,299129.7828,4151702.436,2034.914592,MCC,2024,0.452647975,459.2760837
24774,299130.0312,4151702.7,2034.91522,MCC,2024,0.452959502,459.0148345
24775,299130.234,4151702.946,2034.905625,MCC,2024,0.453271028,458.7535853
24776,299130.234,4151702.946,2034.905625,MCC,2024,0.453582555,458.4923362
24777,299130.461,4151703.136,2034.913122,MCC,2024,0.453894081,458.231087
24778,299130.855,4151703.34,2034.90841,MCC,2024,0.454205607,457.9698378
24779,299130.855,4151703.34,2034.90841,MCC,2024,0.454517134,457.7085886
24780,299131.3477,4151703.43,2034.91798,MCC,2024,0.45482866,457.4473394
24781,299131.8472,4151703.445,2034.931771,MCC,2024,0.455140187,457.1860902
24782,299131.8472,4151703.445,2034.931771,MCC,2024,0.455451713,456.924841
24783,299132.2361,4151703.612,2034.912197,MCC,2024,0.45576324,456.6635918
24784,299132.4361,4151703.701,2034.904945,MCC,2024,0.456074766,456.4023426
24785,299132.4361,4151703.701,2034.904945,MCC,2024,0.456386293,456.1410934
24786,299132.8112,4151703.917,2034.872572,MCC,2024,0.456697819,455.8798442
24787,299132.8112,4151703.917,2034.872572,MCC,2024,0.457009346,455.618595
24788,299133.3006,4151704.109,2034.850289,MCC,2024,0.457320872,455.3573458
24789,299133.3925,4151704.127,2034.843872,MCC,2024,0.457632399,455.0960966
24790,299133.3925,4151704.127,2034.843872,MCC,2024,0.457943925,454.8348474
24791,299133.8217,4151704.133,2034.810132,MCC,2024,0.458255452,454.5735982
24792,299133.8858,4151704.125,2034.808671,MCC,2024,0.458566978,454.312349
24793,299134.3327,4151704.101,2034.819368,MCC,2024,0.458878505,454.0510999
24794,299134.3327,4151704.101,2034.819368,MCC,2024,0.459190031,453.7898507
24795,299134.367,4151704.104,2034.82177,MCC,2024,0.459501558,453.5286015
24796,299134.9664,4151704.218,2034.873133,MCC,2024,0.459813084,453.2673523
24797,299134.9664,4151704.218,2034.873133,MCC,2024,0.460124611,453.0061031
24798,299135.2475,4151704.466,2034.873354,MCC,2024,0.460436137,452.7448539
24799,299135.2475,4151704.466,2034.873354,MCC,2024,0.460747664,452.4836047
24800,299135.4785,4151704.606,2034.860967,MCC,2024,0.46105919,452.2223555
24801,299135.8536,4151704.847,2034.80642,MCC,2024,0.461370717,451.9611063
24802,299135.8536,4151704.847,2034.80642,MCC,2024,0.461682243,451.6998571
24803,299136.1034,4151705.107,2034.834405,MCC,2024,0.461993769,451.4386079
24804,299136.3432,4151705.357,2034.820266,MCC,2024,0.462305296,451.1773587
24805,299136.3432,4151705.357,2034.820266,MCC,2024,0.462616822,450.9161095
24806,299136.5897,4151705.654,2034.858287,MCC,2024,0.462928349,450.6548603
24807,299136.7902,4151705.899,2034.873924,MCC,2024,0.463239875,450.3936111
24808,299136.7902,4151705.899,2034.873924,MCC,2024,0.463551402,450.1323619
24809,299137.0259,4151706.224,2034.862808,MCC,2024,0.463862928,449.8711127
24810,299137.1811,4151706.448,2034.862043,MCC,2024,0.464174455,449.6098635
24811,299137.1811,4151706.448,2034.862043,MCC,2024,0.464485981,449.3486144
24812,299137.3977,4151706.822,2034.848617,MCC,2024,0.464797508,449.0873652
24813,299137.3977,4151706.822,2034.848617,MCC,2024,0.465109034,448.826116
24814,299137.6694,4151707.102,2034.840719,MCC,2024,0.465420561,448.5648668
24815,299137.9063,4151707.272,2034.820048,MCC,2024,0.465732087,448.3036176
24816,299137.9063,4151707.272,2034.820048,MCC,2024,0.466043614,448.0423684
24817,299138.0598,4151707.499,2034.791572,MCC,2024,0.46635514,447.7811192
24818,299138.2539,4151707.894,2034.759195,MCC,2024,0.466666667,447.51987
24819,299138.2539,4151707.894,2034.759195,MCC,2024,0.466978193,447.2586208
24820,299138.456,4151708.278,2034.712902,MCC,2024,0.46728972,446.9973716
24821,299138.456,4151708.278,2034.712902,MCC,2024,0.467601246,446.7361224
24822,299138.456,4151708.278,2034.712902,MCC,2024,0.467912773,446.4748732
24823,299138.7145,4151708.553,2034.730618,MCC,2024,0.468224299,446.213624
24824,299138.8816,4151708.665,2034.758845,MCC,2024,0.468535826,445.9523748
24825,299138.8816,4151708.665,2034.758845,MCC,2024,0.468847352,445.6911256
24826,299138.8816,4151708.665,2034.758845,MCC,2024,0.469158879,445.4298764
24827,299138.8816,4151708.665,2034.758845,MCC,2024,0.469470405,445.1686272
24828,299139.0742,4151708.861,2034.788753,MCC,2024,0.469781931,444.907378
24829,299139.3671,4151709.33,2034.640258,MCC,2024,0.470093458,444.6461289
24830,299139.3671,4151709.33,2034.640258,MCC,2024,0.470404984,444.3848797
24831,299139.7293,4151709.613,2034.621399,MCC,2024,0.470716511,444.1236305
24832,299139.7293,4151709.613,2034.621399,MCC,2024,0.471028037,443.8623813
24833,299139.919,4151709.7,2034.615079,MCC,2024,0.471339564,443.6011321
24834,299140.3248,4151709.898,2034.606749,MCC,2024,0.47165109,443.3398829
24835,299140.3248,4151709.898,2034.606749,MCC,2024,0.471962617,443.0786337
24836,299140.7187,4151710.103,2034.609942,MCC,2024,0.472274143,442.8173845
24837,299140.811,4151710.358,2034.5958,MCC,2024,0.47258567,442.5561353
24838,299140.811,4151710.358,2034.5958,MCC,2024,0.472897196,442.2948861
24839,299140.811,4151710.358,2034.5958,MCC,2024,0.473208723,442.0336369
24840,299140.9895,4151710.71,2034.571315,MCC,2024,0.473520249,441.7723877
24841,299141.1506,4151710.872,2034.546917,MCC,2024,0.473831776,441.5111385
24842,299141.1506,4151710.872,2034.546917,MCC,2024,0.474143302,441.2498893
24843,299141.256,4151711.39,2034.545733,MCC,2024,0.474454829,440.9886401
24844,299141.256,4151711.39,2034.545733,MCC,2024,0.474766355,440.7273909
24845,299141.4343,4151711.816,2034.540728,MCC,2024,0.475077882,440.4661417
24846,299141.4343,4151711.816,2034.540728,MCC,2024,0.475389408,440.2048925
24847,299141.6067,4151712.247,2034.539954,MCC,2024,0.475700935,439.9436434
24848,299141.8413,4151712.428,2034.522805,MCC,2024,0.476012461,439.6823942
24849,299141.8413,4151712.428,2034.522805,MCC,2024,0.476323988,439.421145
24850,299141.8413,4151712.428,2034.522805,MCC,2024,0.476635514,439.1598958
24851,299141.9193,4151712.806,2034.515589,MCC,2024,0.47694704,438.8986466
24852,299141.9193,4151712.806,2034.515589,MCC,2024,0.477258567,438.6373974
24853,299142.1395,4151713.044,2034.514844,MCC,2024,0.477570093,438.3761482
24854,299142.2169,4151713.35,2034.519688,MCC,2024,0.47788162,438.114899
24855,299142.2169,4151713.35,2034.519688,MCC,2024,0.478193146,437.8536498
24856,299142.2169,4151713.35,2034.519688,MCC,2024,0.478504673,437.5924006
24857,299142.2813,4151713.861,2034.474103,MCC,2024,0.478816199,437.3311514
24858,299142.2813,4151713.861,2034.474103,MCC,2024,0.479127726,437.0699022
24859,299142.3424,4151714.351,2034.496553,MCC,2024,0.479439252,436.808653
24860,299142.3888,4151714.846,2034.592724,MCC,2024,0.479750779,436.5474038
24861,299142.3888,4151714.846,2034.592724,MCC,2024,0.480062305,436.2861546
24862,299142.5098,4151715.307,2034.613282,MCC,2024,0.480373832,436.0249054
24863,299142.5098,4151715.307,2034.613282,MCC,2024,0.480685358,435.7636562
24864,299142.5435,4151715.433,2034.612576,MCC,2024,0.480996885,435.502407
24865,299142.7949,4151715.884,2034.597111,MCC,2024,0.481308411,435.2411579
24866,299142.9608,4151716.153,2034.650302,MCC,2024,0.481619938,434.9799087
24867,299142.9608,4151716.153,2034.650302,MCC,2024,0.481931464,434.7186595
24868,299143.3648,4151716.312,2034.559043,MCC,2024,0.482242991,434.4574103
24869,299143.8144,4151716.304,2034.489728,MCC,2024,0.482554517,434.1961611
24870,299143.8144,4151716.304,2034.489728,MCC,2024,0.482866044,433.9349119
24871,299143.8144,4151716.304,2034.489728,MCC,2024,0.48317757,433.6736627
24872,299144.0561,4151716.118,2034.50768,MCC,2024,0.483489097,433.4124135
24873,299144.3702,4151715.876,2034.482763,MCC,2024,0.483800623,433.1511643
24874,299144.8154,4151715.649,2034.52224,MCC,2024,0.48411215,432.8899151
24875,299144.8154,4151715.649,2034.52224,MCC,2024,0.484423676,432.6286659
24876,299144.8991,4151715.635,2034.527297,MCC,2024,0.484735202,432.3674167
24877,299145.409,4151715.537,2034.551739,MCC,2024,0.485046729,432.1061675
24878,299145.409,4151715.537,2034.551739,MCC,2024,0.485358255,431.8449183
24879,299145.8353,4151715.415,2034.538544,MCC,2024,0.485669782,431.5836691
24880,299145.8353,4151715.415,2034.538544,MCC,2024,0.485981308,431.3224199
24881,299146.3107,4151715.523,2034.671575,MCC,2024,0.486292835,431.0611707
24882,299146.3107,4151715.523,2034.671575,MCC,2024,0.486604361,430.7999215
24883,299146.5018,4151715.635,2034.657,MCC,2024,0.486915888,430.5386724
24884,299146.8355,4151715.871,2034.667061,MCC,2024,0.487227414,430.2774232
24885,299147.1692,4151716.106,2034.617539,MCC,2024,0.487538941,430.016174
24886,299147.3999,4151716.288,2034.621532,MCC,2024,0.487850467,429.7549248
24887,299147.3999,4151716.288,2034.621532,MCC,2024,0.488161994,429.4936756
24888,299147.7048,4151716.532,2034.626363,MCC,2024,0.48847352,429.2324264
24889,299147.9491,4151716.743,2034.616961,MCC,2024,0.488785047,428.9711772
24890,299147.9491,4151716.743,2034.616961,MCC,2024,0.489096573,428.709928
24891,299148.241,4151716.995,2034.580835,MCC,2024,0.4894081,428.4486788
24892,299148.241,4151716.995,2034.580835,MCC,2024,0.489719626,428.1874296
24893,299148.481,4151717.175,2034.55705,MCC,2024,0.490031153,427.9261804
24894,299148.7421,4151717.431,2034.552017,MCC,2024,0.490342679,427.6649312
24895,299148.7421,4151717.431,2034.552017,MCC,2024,0.490654206,427.403682
24896,299148.9821,4151717.751,2034.551276,MCC,2024,0.490965732,427.1424328
24897,299148.9821,4151717.751,2034.551276,MCC,2024,0.491277259,426.8811836
24898,299149.1892,4151718,2034.555146,MCC,2024,0.491588785,426.6199344
24899,299149.433,4151718.261,2034.541919,MCC,2024,0.491900312,426.3586852
24900,299149.433,4151718.261,2034.541919,MCC,2024,0.492211838,426.0974361
24901,299149.7827,4151718.465,2034.515275,MCC,2024,0.492523364,425.8361869
24902,299150.0004,4151718.592,2034.516126,MCC,2024,0.492834891,425.5749377
24903,299150.0004,4151718.592,2034.516126,MCC,2024,0.493146417,425.3136885
24904,299150.3897,4151718.744,2034.528598,MCC,2024,0.493457944,425.0524393
24905,299150.3897,4151718.744,2034.528598,MCC,2024,0.49376947,424.7911901
24906,299150.8206,4151718.921,2034.512601,MCC,2024,0.494080997,424.5299409
24907,299151.3815,4151719.007,2034.507482,MCC,2024,0.494392523,424.2686917
24908,299151.3815,4151719.007,2034.507482,MCC,2024,0.49470405,424.0074425
24909,299151.7996,4151719.007,2034.560285,MCC,2024,0.495015576,423.7461933
24910,299151.7996,4151719.007,2034.560285,MCC,2024,0.495327103,423.4849441
24911,299151.9452,4151719.054,2034.570484,MCC,2024,0.495638629,423.2236949
24912,299152.3838,4151719.189,2034.592774,MCC,2024,0.495950156,422.9624457
24913,299152.3838,4151719.189,2034.592774,MCC,2024,0.496261682,422.7011965
24914,299152.855,4151719.346,2034.575895,MCC,2024,0.496573209,422.4399473
24915,299152.855,4151719.346,2034.575895,MCC,2024,0.496884735,422.1786981
24916,299153.0923,4151719.675,2034.495879,MCC,2024,0.497196262,421.9174489
24917,299153.3627,4151719.818,2034.464052,MCC,2024,0.497507788,421.6561997
24918,299153.3627,4151719.818,2034.464052,MCC,2024,0.497819315,421.3949506
24919,299153.7478,4151719.972,2034.43038,MCC,2024,0.498130841,421.1337014
24920,299153.7478,4151719.972,2034.43038,MCC,2024,0.498442368,420.8724522
24921,299153.9392,4151720.298,2034.451548,MCC,2024,0.498753894,420.611203
24922,299154.0677,4151720.516,2034.443121,MCC,2024,0.499065421,420.3499538
24923,299154.348,4151720.855,2034.443604,MCC,2024,0.499376947,420.0887046
24924,299154.348,4151720.855,2034.443604,MCC,2024,0.499688474,419.8274554
24925,299154.7646,4151721.014,2034.372439,MCC,2024,0.5,419.5662062
24926,299154.7646,4151721.014,2034.372439,MCC,2024,0.500311526,419.304957
24927,299154.9791,4151721.206,2034.345843,MCC,2024,0.500623053,419.0437078
24928,299155.2838,4151721.463,2034.358574,MCC,2024,0.500934579,418.7824586
24929,299155.2838,4151721.463,2034.358574,MCC,2024,0.501246106,418.5212094
24930,299155.5014,4151721.59,2034.388806,MCC,2024,0.501557632,418.2599602
24931,299155.8716,4151721.832,2034.444726,MCC,2024,0.501869159,417.998711
24932,299155.8716,4151721.832,2034.444726,MCC,2024,0.502180685,417.7374618
24933,299156.1166,4151722.132,2034.374851,MCC,2024,0.502492212,417.4762126
24934,299156.3067,4151722.376,2034.305116,MCC,2024,0.502803738,417.2149634
24935,299156.3067,4151722.376,2034.305116,MCC,2024,0.503115265,416.9537142
24936,299156.5292,4151722.74,2034.267954,MCC,2024,0.503426791,416.6924651
24937,299156.5292,4151722.74,2034.267954,MCC,2024,0.503738318,416.4312159
24938,299156.5854,4151722.916,2034.267376,MCC,2024,0.504049844,416.1699667
24939,299156.6988,4151723.37,2034.309051,MCC,2024,0.504361371,415.9087175
24940,299156.6988,4151723.37,2034.309051,MCC,2024,0.504672897,415.6474683
24941,299156.6988,4151723.85,2034.354938,MCC,2024,0.504984424,415.3862191
24942,299156.6988,4151723.85,2034.354938,MCC,2024,0.50529595,415.1249699
24943,299156.6206,4151724.274,2034.248208,MCC,2024,0.505607477,414.8637207
24944,299156.5706,4151724.424,2034.238667,MCC,2024,0.505919003,414.6024715
24945,299156.5706,4151724.424,2034.238667,MCC,2024,0.50623053,414.3412223
24946,299156.342,4151724.845,2034.29795,MCC,2024,0.506542056,414.0799731
24947,299156.342,4151724.845,2034.29795,MCC,2024,0.506853583,413.8187239
24948,299156.1047,4151725.154,2034.366497,MCC,2024,0.507165109,413.5574747
24949,299155.9096,4151725.398,2034.343505,MCC,2024,0.507476636,413.2962255
24950,299155.9096,4151725.398,2034.343505,MCC,2024,0.507788162,413.0349763
24951,299155.8967,4151725.84,2034.367372,MCC,2024,0.508099688,412.7737271
24952,299155.8967,4151725.84,2034.367372,MCC,2024,0.508411215,412.5124779
24953,299155.9249,4151726.376,2034.436545,MCC,2024,0.508722741,412.2512287
24954,299155.9249,4151726.376,2034.436545,MCC,2024,0.509034268,411.9899796
24955,299155.937,4151726.708,2034.394139,MCC,2024,0.509345794,411.7287304
24956,299155.937,4151726.708,2034.394139,MCC,2024,0.509657321,411.4674812
24957,299156.3005,4151726.931,2034.37986,MCC,2024,0.509968847,411.206232
24958,299156.5233,4151727.067,2034.29811,MCC,2024,0.510280374,410.9449828
24959,299156.5233,4151727.067,2034.29811,MCC,2024,0.5105919,410.6837336
24960,299156.8927,4151727.269,2034.170008,MCC,2024,0.510903427,410.4224844
24961,299156.8927,4151727.269,2034.170008,MCC,2024,0.511214953,410.1612352
24962,299157.0624,4151727.832,2034.221677,MCC,2024,0.51152648,409.899986
24963,299157.0624,4151727.832,2034.221677,MCC,2024,0.511838006,409.6387368
24964,299156.964,4151728.377,2034.223277,MCC,2024,0.512149533,409.3774876
24965,299156.964,4151728.377,2034.223277,MCC,2024,0.512461059,409.1162384
24966,299156.8501,4151728.85,2034.184947,MCC,2024,0.512772586,408.8549892
24967,299156.7563,4151729.359,2034.157868,MCC,2024,0.513084112,408.59374
24968,299156.7563,4151729.359,2034.157868,MCC,2024,0.513395639,408.3324908
24969,299156.8088,4151729.86,2034.233031,MCC,2024,0.513707165,408.0712416
24970,299156.8088,4151729.86,2034.233031,MCC,2024,0.514018692,407.8099924
24971,299156.886,4151730.353,2034.276987,MCC,2024,0.514330218,407.5487432
24972,299156.886,4151730.353,2034.276987,MCC,2024,0.514641745,407.2874941
24973,299156.8435,4151730.848,2034.402217,MCC,2024,0.514953271,407.0262449
24974,299156.8435,4151730.848,2034.402217,MCC,2024,0.515264798,406.7649957
24975,299156.764,4151731.358,2034.470276,MCC,2024,0.515576324,406.5037465
24976,299156.764,4151731.358,2034.470276,MCC,2024,0.51588785,406.2424973
24977,299156.8077,4151731.854,2034.320209,MCC,2024,0.516199377,405.9812481
24978,299156.8077,4151731.854,2034.320209,MCC,2024,0.516510903,405.7199989
24979,299156.8098,4151732.348,2034.218649,MCC,2024,0.51682243,405.4587497
24980,299156.8419,4151732.852,2034.304435,MCC,2024,0.517133956,405.1975005
24981,299156.8419,4151732.852,2034.304435,MCC,2024,0.517445483,404.9362513
24982,299156.9432,4151733.33,2034.376982,MCC,2024,0.517757009,404.6750021
24983,299157.0444,4151733.809,2034.369064,MCC,2024,0.518068536,404.4137529
24984,299157.0444,4151733.809,2034.369064,MCC,2024,0.518380062,404.1525037
